card_id,most_visited_city
C_ID_7cadce7eea,69.0
C_ID_177b07c0ad,233.0
C_ID_d73e126bf1,78.0
C_ID_badf222a78,213.0
C_ID_bf9b9e5589,158.0
C_ID_ed39f76223,25.0
C_ID_53248bdd4b,333.0
C_ID_327975c57d,245.0
C_ID_ecc2e12e65,25.0
C_ID_4772ecd73f,331.0
C_ID_7e54bd9e1e,88.0
C_ID_f96d46ff64,333.0
C_ID_179342a3dc,-1.0
C_ID_fdcdcd97f6,131.0
C_ID_d87ab83610,28.0
C_ID_c171b8b991,69.0
C_ID_0e92c5f924,1.0
C_ID_05c6f88f72,69.0
C_ID_7472e0906b,87.0
C_ID_951b1664e8,19.0
C_ID_ee04cc74fd,62.0
C_ID_59997871b8,309.0
C_ID_94b30329fe,251.0
C_ID_458e38449c,158.0
C_ID_e08a0d24b4,-1.0
C_ID_ffe85078c8,69.0
C_ID_51dd56c5e2,233.0
C_ID_3d377a675e,69.0
C_ID_9275642211,330.0
C_ID_10e7428cd5,160.0
C_ID_07b2a55d85,-1.0
C_ID_40013525e5,17.0
C_ID_fe7a04c57b,-1.0
C_ID_783c0125f9,331.0
C_ID_408d91b74f,117.0
C_ID_163ab1d052,179.0
C_ID_573e22ea06,69.0
C_ID_83f550318b,69.0
C_ID_0d9cada395,189.0
C_ID_5b55f6221d,256.0
C_ID_9b0f2762a6,88.0
C_ID_d1a522e71b,69.0
C_ID_24a6c2932e,277.0
C_ID_26e8d8ba7d,-1.0
C_ID_abea6ad5b5,69.0
C_ID_3e52e9e961,17.0
C_ID_c7df808ac4,-1.0
C_ID_9d5cf8d77f,19.0
C_ID_b1092d70e9,-1.0
C_ID_73ab979716,107.0
C_ID_f1960f7a86,277.0
C_ID_a30b04ae4c,19.0
C_ID_bf1f1e822d,277.0
C_ID_ff3f7a2896,322.0
C_ID_c0f44242db,-1.0
C_ID_9591685b0e,333.0
C_ID_06340c2bd0,220.0
C_ID_dd6c7bc8fb,57.0
C_ID_c6bede4086,137.0
C_ID_2170b64e06,283.0
C_ID_c44848d105,69.0
C_ID_f69dea464f,-1.0
C_ID_94f753848b,17.0
C_ID_c542792003,158.0
C_ID_8b7b62012f,253.0
C_ID_1d7613177b,194.0
C_ID_834a0cd9fe,-1.0
C_ID_cfb2427208,20.0
C_ID_dbd93f8d06,233.0
C_ID_57914e262a,19.0
C_ID_43cb1e790e,69.0
C_ID_aaeb78f29b,142.0
C_ID_30bb4cf515,53.0
C_ID_9ae06060f9,246.0
C_ID_12617fa2c3,248.0
C_ID_76e4bf4bb7,68.0
C_ID_96665fb6b0,331.0
C_ID_42623693eb,199.0
C_ID_53601def37,-1.0
C_ID_5fb58c8428,212.0
C_ID_49f0655e15,17.0
C_ID_e88589f8a3,100.0
C_ID_50f85c4fc7,344.0
C_ID_356eabf0ee,104.0
C_ID_eadb12336f,25.0
C_ID_b3cdd123bb,63.0
C_ID_64da0a008f,158.0
C_ID_ead686c5c4,69.0
C_ID_1785e98405,331.0
C_ID_56aee9a74a,69.0
C_ID_2f2c1aa13a,-1.0
C_ID_dbc8c12a86,65.0
C_ID_d847a0ec09,69.0
C_ID_005799985c,19.0
C_ID_a878598df8,4.0
C_ID_2c8c6d1547,18.0
C_ID_962d44f420,-1.0
C_ID_f0c9288c95,107.0
C_ID_73c471f1f5,69.0
C_ID_cb4597170b,159.0
C_ID_a0e01e7cae,60.0
C_ID_76cd435b8c,333.0
C_ID_10b36e0e24,53.0
C_ID_e30955398f,212.0
C_ID_c79a30b4b8,69.0
C_ID_0c0a4222ce,60.0
C_ID_96724310bc,213.0
C_ID_6120879034,137.0
C_ID_15706d9697,212.0
C_ID_ac0dee2fb5,-1.0
C_ID_3c70acfbd5,57.0
C_ID_d8d468aa00,19.0
C_ID_f35b64a374,53.0
C_ID_0a0cd92470,137.0
C_ID_696de77273,137.0
C_ID_cd14e3a35a,25.0
C_ID_4cfc17c2fb,143.0
C_ID_652329566c,143.0
C_ID_4d0a9b9fdb,212.0
C_ID_5ddec63a42,212.0
C_ID_dab4dc1af2,331.0
C_ID_a9549f9f40,69.0
C_ID_d9946ccb34,-1.0
C_ID_cc40afe35e,69.0
C_ID_fdccd0f0ac,69.0
C_ID_6031a6dd37,-1.0
C_ID_6a2826e5b0,57.0
C_ID_1a523462cc,212.0
C_ID_12bc7a41f0,193.0
C_ID_94ecc398ad,158.0
C_ID_d1d7235042,277.0
C_ID_2d4dfa89cc,7.0
C_ID_d05a57e091,88.0
C_ID_9aae8c1cdb,14.0
C_ID_ef300d5a6e,322.0
C_ID_57ba43b047,188.0
C_ID_8e4d77429c,-1.0
C_ID_a7960de519,215.0
C_ID_06ba2a355d,286.0
C_ID_fd522ceb32,179.0
C_ID_d58a000add,69.0
C_ID_a0f0a22104,236.0
C_ID_9616edb924,69.0
C_ID_74ad414a55,69.0
C_ID_cf545300fe,-1.0
C_ID_79549c6589,87.0
C_ID_c435239064,88.0
C_ID_d43240543a,173.0
C_ID_1fcd0085fe,69.0
C_ID_a81bec50f0,17.0
C_ID_0b29271114,272.0
C_ID_197a8ae942,69.0
C_ID_9508fea178,347.0
C_ID_892f9c0549,232.0
C_ID_fd95cbc728,212.0
C_ID_d247041477,96.0
C_ID_7721e439d4,-1.0
C_ID_7d383da187,148.0
C_ID_20e28f551b,-1.0
C_ID_6c17245663,280.0
C_ID_ff1ffd5b0a,158.0
C_ID_803753849c,88.0
C_ID_26572ce5c9,297.0
C_ID_a55c7f2d4b,137.0
C_ID_297d8cd74e,282.0
C_ID_43e6b37e07,158.0
C_ID_6880b670fc,57.0
C_ID_9bbb4cea5c,69.0
C_ID_3aec045f07,69.0
C_ID_929b041319,25.0
C_ID_2157175a3a,69.0
C_ID_e2954ab610,180.0
C_ID_fe29d9f482,261.0
C_ID_dc1d1d19cb,19.0
C_ID_690ec8424e,286.0
C_ID_61db0bfce0,-1.0
C_ID_d93d15ab8e,69.0
C_ID_b3c4ab8c10,69.0
C_ID_c76a48250c,268.0
C_ID_17d5e9aa59,248.0
C_ID_2a3c900748,161.0
C_ID_fa9e7cb70e,57.0
C_ID_7fb9c19049,247.0
C_ID_8fd40d07d3,1.0
C_ID_fc072de6f3,25.0
C_ID_6854dc6ec9,69.0
C_ID_632474d727,69.0
C_ID_b740583eb3,69.0
C_ID_e855b279bd,331.0
C_ID_476a51420f,212.0
C_ID_d4548dd309,291.0
C_ID_709528298f,288.0
C_ID_03ec8672e8,151.0
C_ID_c7ef389eac,137.0
C_ID_f009c89986,69.0
C_ID_3492d377b6,155.0
C_ID_6289ad25d3,69.0
C_ID_a2dc2e4d21,98.0
C_ID_507e04966c,301.0
C_ID_ddc523a16c,-1.0
C_ID_331b1973df,158.0
C_ID_6471a1d740,-1.0
C_ID_551411a458,266.0
C_ID_aba5e913b6,172.0
C_ID_c031ad8f13,286.0
C_ID_3f5e5d8f27,137.0
C_ID_46109d497a,87.0
C_ID_21d034c8f7,42.0
C_ID_85e051ef3b,21.0
C_ID_414a0967e0,96.0
C_ID_2f3aa1b3d0,331.0
C_ID_de824fdb8c,149.0
C_ID_5a972719b4,69.0
C_ID_cc6a8190cb,60.0
C_ID_e4d8f0bd44,148.0
C_ID_ee66858c6a,149.0
C_ID_6af26fa400,76.0
C_ID_eaff2de3b1,88.0
C_ID_1247728365,137.0
C_ID_8ae35d0fdc,20.0
C_ID_e6bdb043f5,-1.0
C_ID_a2669bbe0f,158.0
C_ID_871cfcf950,69.0
C_ID_f9bcf5ddb3,212.0
C_ID_2e4a7804c2,158.0
C_ID_43422f1168,4.0
C_ID_d84833bcd7,69.0
C_ID_f988e0ecee,69.0
C_ID_f6a79e9292,-1.0
C_ID_b2d03cc116,117.0
C_ID_2e4ab82208,-1.0
C_ID_8b70601312,344.0
C_ID_4f23013616,-1.0
C_ID_7ce3c1dc12,158.0
C_ID_786740b091,331.0
C_ID_515912b042,138.0
C_ID_4b44135150,334.0
C_ID_b07dcf6482,57.0
C_ID_80c7646016,212.0
C_ID_1b084d628e,140.0
C_ID_ee0e3f2742,69.0
C_ID_a19f607765,140.0
C_ID_9040297ed8,76.0
C_ID_1beefd5b41,140.0
C_ID_378e9b0e2f,47.0
C_ID_195e486a73,331.0
C_ID_f31d2c426e,213.0
C_ID_d33ba4e67f,233.0
C_ID_f789c5840a,140.0
C_ID_9bfad0ea4d,69.0
C_ID_fe5c3f1fa2,25.0
C_ID_d0042ad017,10.0
C_ID_c77faec26f,169.0
C_ID_ac903af10d,158.0
C_ID_3b65eb166f,-1.0
C_ID_dd45d2721a,69.0
C_ID_bd333b160c,137.0
C_ID_15b1c4c55c,17.0
C_ID_1ce44c7f5f,69.0
C_ID_f3df5d55f9,245.0
C_ID_c080794caf,57.0
C_ID_9f1187daec,69.0
C_ID_eca373d2bd,17.0
C_ID_42d0ff3842,87.0
C_ID_0bcc0ba376,160.0
C_ID_d2df3c5c60,69.0
C_ID_48117f21b1,158.0
C_ID_944ebaf70e,25.0
C_ID_f47a68c6f6,116.0
C_ID_9bce9ce060,-1.0
C_ID_80a6314dd9,340.0
C_ID_dc8b95d37f,256.0
C_ID_b9434b4232,322.0
C_ID_f1ebfc38fb,12.0
C_ID_452e3f90c3,-1.0
C_ID_09aaf0cbfb,69.0
C_ID_802aa81166,158.0
C_ID_578d68de1e,124.0
C_ID_9051b112f5,96.0
C_ID_1119ef899a,69.0
C_ID_06becde05b,331.0
C_ID_e3eacd6d7d,53.0
C_ID_311b3e595b,117.0
C_ID_85dddba609,69.0
C_ID_8ae07b62fe,291.0
C_ID_bcfdafdb04,140.0
C_ID_92f0c722ba,17.0
C_ID_ba7836a624,87.0
C_ID_4e94724bb7,20.0
C_ID_d1cf337891,69.0
C_ID_7f00c552f0,69.0
C_ID_807c91911b,158.0
C_ID_758fca00f5,161.0
C_ID_8a13412216,38.0
C_ID_41f845150f,260.0
C_ID_3afb7c5faf,158.0
C_ID_2c33ebfece,173.0
C_ID_86db873938,69.0
C_ID_cface5466d,69.0
C_ID_94d7728566,69.0
C_ID_b3ad68a74b,203.0
C_ID_eef24c654b,17.0
C_ID_7ba7751d53,88.0
C_ID_91a047c3c8,88.0
C_ID_4fd99fb247,340.0
C_ID_3a8dda94a4,69.0
C_ID_911c2842ba,69.0
C_ID_0a11e9393b,21.0
C_ID_20fd82033d,1.0
C_ID_16d9392d3f,69.0
C_ID_9fbe39cccc,189.0
C_ID_f6ac1158f3,271.0
C_ID_c0b7a461ad,160.0
C_ID_4f23a48965,69.0
C_ID_77ee099aa0,251.0
C_ID_fd5d33c1db,19.0
C_ID_cf28c4bc2f,340.0
C_ID_44673d2223,69.0
C_ID_bb8a07cbd5,212.0
C_ID_02836b0581,17.0
C_ID_432e0e87f1,-1.0
C_ID_31a7ef9f79,69.0
C_ID_b9d4b66ab8,17.0
C_ID_ef3c963b15,171.0
C_ID_404d0c0488,19.0
C_ID_5914e89854,136.0
C_ID_68587dfa7e,-1.0
C_ID_6d2ac666fd,191.0
C_ID_76120033c6,88.0
C_ID_de7f620691,117.0
C_ID_36ca0d91ad,17.0
C_ID_cdf887fc31,-1.0
C_ID_5c5ad3c399,69.0
C_ID_0d0cf2894d,300.0
C_ID_31b880f009,35.0
C_ID_9a74287ee7,-1.0
C_ID_4ae3192b15,51.0
C_ID_ed2ea3c1ae,161.0
C_ID_8a0f3db0ed,246.0
C_ID_c5bdcaf43d,259.0
C_ID_7c7be08713,276.0
C_ID_1b395bce26,-1.0
C_ID_1a7fd8bb6e,331.0
C_ID_aba2aa8dd6,21.0
C_ID_466225c2ff,210.0
C_ID_478cd31ba2,69.0
C_ID_545f639acc,4.0
C_ID_158750a51e,212.0
C_ID_1189a5f631,347.0
C_ID_bd2ecb8e6d,69.0
C_ID_e4c80c8cef,331.0
C_ID_1954d0adce,116.0
C_ID_ec44e03b6d,87.0
C_ID_ae57807037,331.0
C_ID_fc31538d3a,149.0
C_ID_41d62fcb29,286.0
C_ID_6e5050d7af,69.0
C_ID_ca1e27e9e1,286.0
C_ID_5cd26d0ad2,19.0
C_ID_0adc51e369,88.0
C_ID_33df2d0bee,57.0
C_ID_ac852e1c3c,331.0
C_ID_bf4641da97,69.0
C_ID_9e314d7c3b,158.0
C_ID_e91ee23ef3,69.0
C_ID_bfd2c45311,149.0
C_ID_82848ac43f,1.0
C_ID_9d146df547,290.0
C_ID_c63fd851c3,292.0
C_ID_7b60bae0e9,14.0
C_ID_048dcf2dcd,69.0
C_ID_fa75f42015,246.0
C_ID_5c230fb9ee,186.0
C_ID_f9dd0f9e68,69.0
C_ID_9856cebba2,289.0
C_ID_e8543a34a4,160.0
C_ID_3459afbd04,88.0
C_ID_fd7eff9cfa,331.0
C_ID_dcb8de64d0,69.0
C_ID_2577cf099f,69.0
C_ID_3f0bd07cec,256.0
C_ID_058f38b4c8,87.0
C_ID_ee161f4961,116.0
C_ID_6cad327a25,-1.0
C_ID_89e5257ecc,69.0
C_ID_91e5de3f2a,218.0
C_ID_3b60cf95bd,69.0
C_ID_ee81ab0be8,69.0
C_ID_7f97700c08,69.0
C_ID_2faf19584f,69.0
C_ID_4e004b5b0c,57.0
C_ID_90419a2330,181.0
C_ID_67616b0085,138.0
C_ID_2046965925,339.0
C_ID_99ee5daafc,69.0
C_ID_02a3d14ac6,158.0
C_ID_8bf5c41c90,69.0
C_ID_56a1b549de,283.0
C_ID_377b5c2191,17.0
C_ID_89e591d870,218.0
C_ID_4b904cddb9,64.0
C_ID_a03eaa8ceb,282.0
C_ID_8897d7270e,262.0
C_ID_7035b3fe19,256.0
C_ID_786b3e02c5,-1.0
C_ID_cbaf9fa4c8,69.0
C_ID_15f90f1d10,231.0
C_ID_10b3f7b7b4,76.0
C_ID_84fd4e1adc,69.0
C_ID_d4654b3b73,11.0
C_ID_04c1da34bf,183.0
C_ID_c998ebb372,19.0
C_ID_65ffd48982,69.0
C_ID_9cad771ad1,69.0
C_ID_02e31afc1f,1.0
C_ID_1496db8d56,88.0
C_ID_e65a7de206,8.0
C_ID_0b44c6c285,69.0
C_ID_3d618cef6d,17.0
C_ID_d882d88390,69.0
C_ID_d65d01ccc5,88.0
C_ID_8098686df6,117.0
C_ID_2f3139a20d,88.0
C_ID_639411f112,179.0
C_ID_e8646a9ca9,-1.0
C_ID_2edb57732a,69.0
C_ID_6cdbff1455,-1.0
C_ID_107f7aded9,69.0
C_ID_4d08db1263,85.0
C_ID_2fa7964f10,331.0
C_ID_4d93a573c4,83.0
C_ID_aba30c7fd0,17.0
C_ID_a8b1bd808e,110.0
C_ID_da33707cd7,87.0
C_ID_2b93d5149a,57.0
C_ID_e37b928f76,69.0
C_ID_26feb5970e,160.0
C_ID_ad3bfa11ba,88.0
C_ID_30b9562fe1,69.0
C_ID_3a3c920e7b,13.0
C_ID_d5de5b7e1a,46.0
C_ID_76a5486477,-1.0
C_ID_1613abaa9c,17.0
C_ID_810189d9a6,-1.0
C_ID_01c200b681,-1.0
C_ID_fc915ebb41,116.0
C_ID_a642295aa2,69.0
C_ID_bb0b5f337c,244.0
C_ID_3ea3ad4f7b,158.0
C_ID_3daaf7a827,212.0
C_ID_c71b424497,117.0
C_ID_08606c7e61,251.0
C_ID_a4aaa97cd7,137.0
C_ID_1ec4e987ec,333.0
C_ID_4d67cf8ac5,48.0
C_ID_6a5d182e41,160.0
C_ID_45ccf540d7,233.0
C_ID_1a4a479b77,25.0
C_ID_10e5053969,117.0
C_ID_43ad5c533e,69.0
C_ID_b7923021da,140.0
C_ID_7ae09444eb,69.0
C_ID_3f442b83de,117.0
C_ID_51992a7bff,-1.0
C_ID_e4cb24d701,69.0
C_ID_47e92326d0,296.0
C_ID_2c42a7a5c2,158.0
C_ID_0ef2accac9,29.0
C_ID_3db0f7a57a,125.0
C_ID_8c816a97b9,232.0
C_ID_4bcf88ec16,69.0
C_ID_007d884232,117.0
C_ID_e178020bb6,244.0
C_ID_f300711f62,69.0
C_ID_414dc7745f,250.0
C_ID_ec7e5599c9,1.0
C_ID_73a65c1623,69.0
C_ID_5cf52e1abb,110.0
C_ID_9d3bece08a,335.0
C_ID_02e7a52024,-1.0
C_ID_36c81f22fc,69.0
C_ID_321698e025,143.0
C_ID_7b70504f21,333.0
C_ID_f1c0374fa3,69.0
C_ID_552b35b3a0,277.0
C_ID_4204920417,-1.0
C_ID_5ef3ddba53,247.0
C_ID_b8e0b1106d,161.0
C_ID_e5e4e74cdb,25.0
C_ID_48ac996907,19.0
C_ID_cc58252ffa,340.0
C_ID_54df77c2dc,69.0
C_ID_b72ce358d9,-1.0
C_ID_27f10a4a01,88.0
C_ID_60e3bda1e7,143.0
C_ID_fe1b58f6ad,158.0
C_ID_54c9ae0046,19.0
C_ID_f99b295dd3,277.0
C_ID_8a7b267228,213.0
C_ID_6fcef04bbe,69.0
C_ID_b40b2d3cb7,-1.0
C_ID_9573e0cec2,24.0
C_ID_7c14cae434,143.0
C_ID_351d0fd9cb,-1.0
C_ID_a22696cc51,-1.0
C_ID_003f8e42df,199.0
C_ID_a7874d0f00,69.0
C_ID_368ac18b69,69.0
C_ID_f9cba3c690,-1.0
C_ID_c809075ee7,213.0
C_ID_65bac295fa,137.0
C_ID_ba85aafb1c,137.0
C_ID_1c624e6125,137.0
C_ID_d1eaa6310e,333.0
C_ID_a704d21738,90.0
C_ID_dfcd475cf3,107.0
C_ID_0579188548,116.0
C_ID_e1f43bfbe4,87.0
C_ID_3886962cfa,180.0
C_ID_38d76c04bf,69.0
C_ID_d8b28eb449,90.0
C_ID_f07bc25373,226.0
C_ID_9ec2f05951,76.0
C_ID_25d24045a9,244.0
C_ID_19ee0bdd72,137.0
C_ID_f189a89f84,333.0
C_ID_807a2e2437,233.0
C_ID_a3e7481ca3,56.0
C_ID_338e086c18,331.0
C_ID_35d96500b1,110.0
C_ID_ce85110ac7,270.0
C_ID_1ffa795c06,331.0
C_ID_21fd2eea55,212.0
C_ID_1758dd9e09,69.0
C_ID_45cd3e695c,17.0
C_ID_e38636dd33,212.0
C_ID_19eb417726,168.0
C_ID_7be77a9413,82.0
C_ID_b5166a85e6,19.0
C_ID_21de6d9755,20.0
C_ID_b946f37d7c,292.0
C_ID_2f3e13e5b2,69.0
C_ID_743e69be5e,88.0
C_ID_84bffb3e3f,88.0
C_ID_b3ad921820,117.0
C_ID_afc4b1ec5a,277.0
C_ID_a8f3c6652d,199.0
C_ID_81bb3211e2,211.0
C_ID_27e41a5bd8,246.0
C_ID_9889d3a1f8,-1.0
C_ID_537d89c122,87.0
C_ID_f7cd06f9a8,17.0
C_ID_e431548d7c,333.0
C_ID_9166e9711b,69.0
C_ID_76652ea14a,143.0
C_ID_6d6baafc02,289.0
C_ID_704ddcf95e,344.0
C_ID_2116250a1e,69.0
C_ID_01ccac861f,333.0
C_ID_7561fcc555,143.0
C_ID_957073b046,247.0
C_ID_0e9d61a6ec,69.0
C_ID_921a170470,69.0
C_ID_37d4d29b0e,-1.0
C_ID_56f71771c0,313.0
C_ID_7f0a0df68e,53.0
C_ID_b8f0e60dbf,51.0
C_ID_51fb114b9a,69.0
C_ID_c69e44311e,4.0
C_ID_278c099730,69.0
C_ID_10962c5afe,219.0
C_ID_36542bd351,69.0
C_ID_79954493ad,69.0
C_ID_37ff43d79d,69.0
C_ID_c8c1df6eab,4.0
C_ID_3d4ce8c782,207.0
C_ID_d98bf721d6,19.0
C_ID_abd472b2db,160.0
C_ID_6a06484ea0,-1.0
C_ID_1bca9fabf4,69.0
C_ID_55bf4d2279,-1.0
C_ID_99f999edc9,251.0
C_ID_faaf903cf4,60.0
C_ID_b5aba86b46,289.0
C_ID_2678f518f3,19.0
C_ID_db1be33f8c,147.0
C_ID_5c403a07d7,234.0
C_ID_635c1a6006,88.0
C_ID_00ba49dddd,76.0
C_ID_d5f8d9a1cd,335.0
C_ID_0d2918f427,17.0
C_ID_25bec120b1,21.0
C_ID_805b3427af,179.0
C_ID_0ecf1236b8,69.0
C_ID_572a1c9168,-1.0
C_ID_a389ea0b55,-1.0
C_ID_c886982fb3,149.0
C_ID_b48ceb3021,-1.0
C_ID_aefd9f1fb2,248.0
C_ID_a13a135e4c,173.0
C_ID_477389776e,69.0
C_ID_ac78e480aa,274.0
C_ID_6e87d8824a,51.0
C_ID_e4134550e3,88.0
C_ID_48b01b0ce5,245.0
C_ID_3f33915942,73.0
C_ID_3034f48da5,-1.0
C_ID_0d215c4dee,331.0
C_ID_a7b62b09bf,-1.0
C_ID_719eb8a594,54.0
C_ID_3c7224be0e,142.0
C_ID_bd18bbb7cf,69.0
C_ID_78cb2556f2,131.0
C_ID_217fb1b97d,94.0
C_ID_201ee93960,-1.0
C_ID_80b2154e08,333.0
C_ID_db1c9b16ed,-1.0
C_ID_3a40a06499,64.0
C_ID_96e8b6461b,69.0
C_ID_f1663b6f05,19.0
C_ID_2804b343ac,331.0
C_ID_4dbb578698,240.0
C_ID_ebfd392a10,69.0
C_ID_09283d6e86,69.0
C_ID_6fa7492772,76.0
C_ID_ec3466c35f,331.0
C_ID_5210ed85a3,286.0
C_ID_043ae50b19,160.0
C_ID_9dd1fcaf04,158.0
C_ID_a292bd682c,96.0
C_ID_863aa1c98b,331.0
C_ID_fd4b8f6f5d,269.0
C_ID_11ae2e185a,-1.0
C_ID_0a576f9195,57.0
C_ID_2b451e95c3,283.0
C_ID_05224e84b6,261.0
C_ID_5e72d33d3e,270.0
C_ID_ec7de7d87e,282.0
C_ID_14a7c9e3ef,-1.0
C_ID_7374f04890,69.0
C_ID_225eacfef2,20.0
C_ID_914de5b824,19.0
C_ID_75cfde8291,212.0
C_ID_bd4c7533db,87.0
C_ID_283d879d2d,69.0
C_ID_63596582d3,87.0
C_ID_420f7ac690,-1.0
C_ID_4120e6020d,17.0
C_ID_5005556170,123.0
C_ID_54eab90599,69.0
C_ID_aac9b4cf5b,260.0
C_ID_f866c40f70,310.0
C_ID_5adebd8f58,96.0
C_ID_3e663a7e09,233.0
C_ID_5ac9cb3bc0,17.0
C_ID_f6d8a1770b,149.0
C_ID_8fd56c44fd,19.0
C_ID_4b753f3101,69.0
C_ID_2a5fb13cf5,19.0
C_ID_34acb11d65,69.0
C_ID_eff26b7e55,219.0
C_ID_c050a348f2,24.0
C_ID_1124266fd6,69.0
C_ID_b215e5f9f7,69.0
C_ID_44509afa44,17.0
C_ID_9516d676d1,8.0
C_ID_3ca934269b,158.0
C_ID_7f6d1485b1,158.0
C_ID_785e39117a,213.0
C_ID_7ec7c778db,36.0
C_ID_78ccb47892,69.0
C_ID_edd457d7f3,69.0
C_ID_6b067b8752,213.0
C_ID_84cbb2b3ab,-1.0
C_ID_012a624dc8,126.0
C_ID_91e5524a6d,138.0
C_ID_d2e066b672,149.0
C_ID_c80ed5712a,169.0
C_ID_2121dfb0e2,-1.0
C_ID_e83b4a075c,143.0
C_ID_1643110b31,283.0
C_ID_650d96f7f7,143.0
C_ID_5ed4f0b54b,161.0
C_ID_ed9ff0d37f,331.0
C_ID_ea15630b18,-1.0
C_ID_e8256cfec0,107.0
C_ID_80300b7814,160.0
C_ID_f200e4e424,138.0
C_ID_6254e6ff52,137.0
C_ID_90475417f8,143.0
C_ID_566982a7d1,8.0
C_ID_2564151794,320.0
C_ID_62b0e5dfc5,137.0
C_ID_3b2678e580,66.0
C_ID_18aa84f471,69.0
C_ID_13aa97f9d3,340.0
C_ID_7aa337bbdc,51.0
C_ID_ff0e26368b,328.0
C_ID_4f859efb34,143.0
C_ID_ebb7cb101c,331.0
C_ID_391acb1a86,69.0
C_ID_cddea85aff,17.0
C_ID_865b9ea6ad,17.0
C_ID_75ccf5439e,171.0
C_ID_234b66ea5e,34.0
C_ID_7c1bd10c38,69.0
C_ID_f9e47831f2,214.0
C_ID_b4c0e732bd,331.0
C_ID_884c6acdb6,8.0
C_ID_0f37a8a0bd,158.0
C_ID_d423f06e87,-1.0
C_ID_8dcdadf61b,20.0
C_ID_5d08f8874b,277.0
C_ID_38d787e34e,69.0
C_ID_a510fdbc4b,87.0
C_ID_45523a2205,322.0
C_ID_fd7577f11b,88.0
C_ID_b1e3afe733,147.0
C_ID_7ddf8f5d45,69.0
C_ID_b12ba8a543,17.0
C_ID_bbc9271d4d,137.0
C_ID_1391824942,158.0
C_ID_e4c4b1f54a,253.0
C_ID_b97150e194,4.0
C_ID_b185fdbeae,-1.0
C_ID_c3c3bbf457,88.0
C_ID_c6d4193fcf,331.0
C_ID_d331155329,256.0
C_ID_7314b35fa9,69.0
C_ID_5a850bca3a,69.0
C_ID_142f2eaf3d,-1.0
C_ID_50ad12ae5f,333.0
C_ID_74d44b6653,162.0
C_ID_54c0054600,30.0
C_ID_3164790bcc,246.0
C_ID_235500fef5,19.0
C_ID_8ea1e238aa,297.0
C_ID_87cd72fb7a,56.0
C_ID_8a139200d4,100.0
C_ID_2be2cadcf2,-1.0
C_ID_63af839d46,88.0
C_ID_12eb1f9100,331.0
C_ID_5c99cb080c,64.0
C_ID_54be0db3e2,117.0
C_ID_0843e2338e,158.0
C_ID_1dc14ac66a,287.0
C_ID_582dd34378,17.0
C_ID_38a690bfb9,187.0
C_ID_83a355bbdd,254.0
C_ID_1c52c7a4f6,137.0
C_ID_87e44645ab,69.0
C_ID_3b519d7c97,149.0
C_ID_2ef044c60c,137.0
C_ID_a5a9c13b5e,19.0
C_ID_c002b2eb20,205.0
C_ID_c49cd63c3d,143.0
C_ID_34309e6b26,19.0
C_ID_9dbf727563,158.0
C_ID_229ed860ee,110.0
C_ID_5333b3c688,51.0
C_ID_3f12200e7d,206.0
C_ID_b38d3579a3,210.0
C_ID_c20f26e55d,322.0
C_ID_701fb89fe9,69.0
C_ID_fce7e26429,158.0
C_ID_f3981d6cad,1.0
C_ID_861c15f88a,213.0
C_ID_a20b08a3c8,283.0
C_ID_73916eadec,191.0
C_ID_7d32328073,158.0
C_ID_7707a5d4da,-1.0
C_ID_9d5d98534b,213.0
C_ID_1e62ff489c,213.0
C_ID_617794b578,283.0
C_ID_df9f5ccb4e,69.0
C_ID_11b5ff1224,107.0
C_ID_910da319f4,331.0
C_ID_437e6dbf3b,69.0
C_ID_70bf1681f3,-1.0
C_ID_1b4ba4bc7e,344.0
C_ID_4d0655ed01,158.0
C_ID_72b2e821e7,233.0
C_ID_1aff6894c4,69.0
C_ID_9a88ea154f,69.0
C_ID_1e1d7fa06f,158.0
C_ID_1d1d6d0c51,19.0
C_ID_00dc55861b,69.0
C_ID_7540e80c0d,26.0
C_ID_2b08c5ad7f,71.0
C_ID_8ed2236c4d,19.0
C_ID_d13314bec6,25.0
C_ID_b3c5a96f3b,213.0
C_ID_1857c4c5f9,69.0
C_ID_1d867564d6,69.0
C_ID_f9df4e1c2f,69.0
C_ID_1ab5c5c64f,19.0
C_ID_1421c11f70,30.0
C_ID_c3a71798b2,277.0
C_ID_74ef1948a8,-1.0
C_ID_6895efc8e9,252.0
C_ID_d531dd8af2,30.0
C_ID_907273dded,233.0
C_ID_c6af66c20b,343.0
C_ID_4abdeee7c6,286.0
C_ID_1196551995,-1.0
C_ID_b79fddae54,283.0
C_ID_fb5f60e4d3,158.0
C_ID_a4354e3500,281.0
C_ID_614a958b57,19.0
C_ID_e298caa5b3,69.0
C_ID_7f9e8d7fd2,250.0
C_ID_925bcaa2ba,88.0
C_ID_9feede9bcf,189.0
C_ID_36671bfcd9,233.0
C_ID_eaa483415b,14.0
C_ID_445fb7dc20,107.0
C_ID_5f4fdba3fe,158.0
C_ID_8697f36e6d,334.0
C_ID_909a0304f9,226.0
C_ID_fe50889155,233.0
C_ID_9a7493a712,69.0
C_ID_d1588b3ef7,219.0
C_ID_d00c9a91d8,56.0
C_ID_99e26adb68,69.0
C_ID_bcd78412ce,331.0
C_ID_1cad350945,-1.0
C_ID_64b4c0e330,19.0
C_ID_0a5b5473b5,51.0
